bar_diameter_mm,h_convection,T_core_initial,delta_T_initial,T_water,quench_time_s,T_surface_initial,dt,n_steps,T_surface_end,T_surface_min,peak_cooling_rate,mean_cooling_rate,gap_core_surface,gap_subsurface_surface,T_core_end,rim_depth_mm,Bi_surface_end,Fo_surface_end,stability_worst
19.841916407806533,18120.504601953355,1075.728888919715,86.76403209963823,33.09791929130691,0.34187750382531473,988.9648568200768,0.0005476463156908918,624,504.8077005415415,504.8077005415415,-13694.967811298164,-1416.777318537529,564.1608724675933,113.8792628131107,1068.9685730091348,0.4960479101951635,0.23194609122921073,0.015897154164178022,0.019584436934227283
13.104571755547799,8145.664274334019,1087.4741492580692,121.56872590463705,29.441470351573155,0.10378119995067633,965.9054233534322,0.0002880660292476799,360,783.9203533909524,783.9203533909524,-7941.479937954899,-1754.8549009729577,296.9540542105101,67.88778060660104,1080.8744076014625,0.0,0.10778668941486325,0.01360157868132823,0.01667086336078263
19.512027758210984,13659.593905863956,1086.8522711271296,120.32953268816172,34.152072039337924,0.15063237356794046,966.5227384389678,0.0005642079372575243,267,627.9171720174074,627.9171720174074,-9921.721126477058,-2247.727403823232,454.667616988585,138.41266383782613,1082.5847890059924,0.0,0.18949833808014482,0.012245754441825569,0.01662182334291584
13.674633041667489,12947.518100002326,954.3783354172905,72.25154883427425,42.35310867725126,0.2297617799781766,882.1267865830163,0.00030836345208966966,745,575.8036715810035,575.8036715810035,-12152.709906345277,-1333.400452158932,370.90292516432226,63.98876614236758,946.7065967453258,0.683731652083375,0.12073610202499589,0.0159350469885459,0.017858982447528083
26.042638721961247,20441.990730107245,1090.6671077506644,121.41322126625474,33.928054426984744,0.2449909949667165,969.2538864844097,0.0008410855677929584,291,474.1040713017418,473.79250533412727,-11570.693077064165,-2023.0352556237453,612.6344025298882,186.82485188539135,1086.73847383163,0.6510659680490308,0.3356382178745969,0.015080917688274296,0.02015370136434377
14.113035962779541,12563.115176844807,1025.7149377277503,61.07432730941016,27.394571212943227,0.13305323329456675,964.6406104183402,0.00032124517271713644,414,649.0332392931944,649.0332392931944,-12821.615184625407,-2373.0680177444265,373.0847575272197,99.49730389384229,1022.1179968204141,0.0,0.12832717504708208,0.012354335547851364,0.01662830877529975
21.393021427925902,25980.217320959244,967.3182513464283,64.20522541801373,42.29461295270221,0.20586832839785932,903.1130259284146,0.0005745206309549461,358,449.31992624914506,449.31992624914506,-16817.603922469203,-2206.323711330081,515.5068090916986,147.97026489059238,964.8267353408437,0.5348255356981465,0.3440157513415154,0.0159975797809021,0.021500999208874973
17.06822548700052,13488.877623314715,1045.3612868826522,141.43817961935625,48.558510512843384,0.10216322855330655,903.923107263296,0.00044893863622141763,228,641.8661616216174,641.8661616216174,-10059.081601816082,-2560.199715216714,399.10383901168336,118.47475151770857,1040.9700006333007,0.0,0.1655984339737609,0.012123867848215378,0.016637530037411495
12.738371573929834,18771.41301814791,1023.427270540465,83.91415714512804,46.63720174547162,0.1737766485124796,939.513113395337,0.00024971901664407476,696,555.1178484003605,555.1178484003605,-20417.532287424972,-2211.6539414127155,460.3697433062256,83.38541957391749,1015.487591706586,0.31845928934824513,0.16026023411059584,0.01568351582299737,0.018196959740468165
21.837297713355326,23958.65268141823,1054.1412257349994,77.83460407265736,45.40541613668725,0.3384380799918929,976.306621662342,0.0005992842911213617,565,444.7505585119901,444.7505585119901,-16285.829923493447,-1569.8846196287634,604.4694693502032,137.0324518022295,1049.2200278621933,0.5459324428338831,0.32282879205354414,0.016149373317232468,0.021362855997656364
31.307337608667787,15203.196600809064,1044.6202854099033,79.28067849136153,27.91139937839445,0.28889097447368006,965.3396069185418,0.0012713262310055135,227,503.35440982354913,503.35440982354913,-7181.079428762891,-1600.8299286831893,539.206064956089,202.3707455663777,1042.560474779638,0.0,0.3068760869665247,0.01486888123653154,0.01943178532796832
